family,features,C,validation_log_loss,validation_brier_score,validation_roc_auc,validation_accuracy_0_5,validation_mean_probability,validation_actual_home_win_rate,validation_minimum_probability,validation_maximum_probability,half_life,shrinkage_prior,srs_alpha,srs_half_life_days,pca_components
pure_ewma_half_life_16,net_wins_diff + cumulative_margin_diff + pure_ewma_16_diff,0.03,0.6310261146215005,0.2180302226761416,0.7100533628674989,0.656641604010025,0.5472132794760447,0.5213032581453634,0.09639352544716943,0.956852076037962,16.0,,,,
pure_ewma_half_life_16,net_wins_diff + cumulative_margin_diff + pure_ewma_16_diff,0.05,0.6325849422340981,0.2181526325509612,0.7101540475231575,0.6591478696741855,0.546066062713193,0.5213032581453634,0.08621522269194684,0.9648362844825997,16.0,,,,
pure_ewma_half_life_16,net_wins_diff + cumulative_margin_diff + pure_ewma_16_diff,0.005,0.6326297311242931,0.22045612980000728,0.7090465163109143,0.6616541353383458,0.5509023696332329,0.5213032581453634,0.20863689361335463,0.8762026634801648,16.0,,,,
pure_ewma_half_life_16,net_wins_diff + cumulative_margin_diff + pure_ewma_16_diff,0.003,0.6392687964629501,0.223690602761204,0.7089710028191704,0.6641604010025063,0.5514743006950308,0.5213032581453634,0.27008599376892634,0.8267452288872411,16.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.01,0.6291257067462525,0.21838888079631522,0.7090213451469995,0.6641604010025063,0.5492974731334895,0.5213032581453634,0.14111808548081023,0.9246382888818099,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.015,0.629427436459101,0.21808664236592806,0.709323399113975,0.6541353383458647,0.5483530611972077,0.5213032581453634,0.11634961602403379,0.941742022735094,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.0075,0.6298126159235992,0.21894510461104355,0.7088703181635119,0.6616541353383458,0.5499301433144984,0.5213032581453634,0.1641460373288367,0.9082536048020937,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.02,0.6302023537903598,0.21807949324533174,0.7098771647200967,0.656641604010025,0.547667865368973,0.5213032581453634,0.10339381165960419,0.9505776476793677,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.03,0.6316249652959035,0.21819473054781957,0.7101288763592428,0.6591478696741855,0.5466970007542641,0.5213032581453634,0.09024156370817026,0.9597285831975965,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.005,0.6325518835123226,0.2204349945349462,0.7084675795408779,0.656641604010025,0.5507059665095536,0.5213032581453634,0.2048102143194133,0.8779210004912787,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.05,0.6334500672187883,0.2183774052622615,0.7103805879983891,0.6541353383458647,0.5454463627868702,0.5213032581453634,0.0800347503715139,0.9675630576797833,24.0,,,,
pure_ewma_half_life_24,net_wins_diff + cumulative_margin_diff + pure_ewma_24_diff,0.003,0.6393131438936407,0.22372111892426624,0.7081906967378172,0.6641604010025063,0.551347650535302,0.5213032581453634,0.2678545876792963,0.8273866671961368,24.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.015,0.6291641370321032,0.2182483025497936,0.7103302456705598,0.656641604010025,0.5504656780638004,0.5213032581453634,0.13214176307425332,0.9345692916634213,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.02,0.6292225486094838,0.2180892827714594,0.7101540475231574,0.6541353383458647,0.5501825387896881,0.5213032581453634,0.12216543393823064,0.9413043494800747,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.03,0.6295091043901108,0.21798190186707642,0.7104309303262182,0.6541353383458647,0.5498034758442129,0.5213032581453634,0.1126489403344868,0.947870846867895,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.01,0.6295827905681785,0.21870605541084867,0.7104812726540475,0.6541353383458647,0.5508632567133872,0.5213032581453634,0.15245388512390937,0.9207083679366805,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.05,0.6299315809123407,0.21792772781827194,0.7107329842931938,0.656641604010025,0.5492108269713212,0.5213032581453634,0.10611434857035705,0.9528603308450049,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.0075,0.630511650471492,0.21930001221144063,0.710254732178816,0.6541353383458647,0.5511730737689323,0.5213032581453634,0.1718174375284935,0.907102500359972,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.005,0.6331877438336967,0.22071919872747867,0.7102295610149013,0.6641604010025063,0.5515620241921472,0.5213032581453634,0.20728269960692636,0.8809703433129235,5.0,,,,
pure_ewma_half_life_5,net_wins_diff + cumulative_margin_diff + pure_ewma_5_diff,0.003,0.6393753103025995,0.22373696542799723,0.710380587998389,0.6616541353383458,0.5519041609094307,0.5213032581453634,0.26437522449260314,0.8355918893219346,5.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.015,0.6288857849233731,0.21801518962794542,0.7105567861457913,0.656641604010025,0.5499131118081462,0.5213032581453634,0.13102348256120833,0.9322232465707577,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.02,0.6290623220495495,0.21785391108177835,0.7108336689488521,0.6591478696741855,0.5494946240538552,0.5213032581453634,0.11968474668635462,0.9398469331851561,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.01,0.6292231190923402,0.21849015780064326,0.7099526782118406,0.6641604010025063,0.5504932128075758,0.5213032581453634,0.15306940138930888,0.9171196182521775,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.03,0.6295368402869035,0.21774220898101057,0.7116139750302055,0.6616541353383458,0.5488490909658821,0.5213032581453634,0.10854999573749043,0.9473695834737366,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.0075,0.6301575975383222,0.2191098323670963,0.7098268223922674,0.6641604010025063,0.5508999685391789,0.5213032581453634,0.17358299502677177,0.9026000908166014,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.05,0.6302589954552994,0.21768620049884102,0.7118153443415224,0.6641604010025063,0.5480065035088487,0.5213032581453634,0.09993730338226914,0.9545020522765035,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.005,0.6329229725857085,0.22058631781075366,0.7097764800644382,0.6591478696741855,0.5513933410576747,0.5213032581453634,0.21045586372189845,0.8752270056349383,8.0,,,,
pure_ewma_half_life_8,net_wins_diff + cumulative_margin_diff + pure_ewma_8_diff,0.003,0.6393032077859471,0.22369963192789805,0.7094995972613773,0.6591478696741855,0.5517974423122197,0.5213032581453634,0.2686890561261604,0.8287016299279203,8.0,,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.01,0.628709519995637,0.21812836901472082,0.7094492549335483,0.6541353383458647,0.5486273231115731,0.5213032581453634,0.1374922036484083,0.9253496606898625,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.015,0.6289361108075255,0.21783599269474496,0.7100030205396698,0.6591478696741855,0.5477770649427189,0.5213032581453634,0.11579849133987465,0.9398595745170235,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.0075,0.6292654185043833,0.21861693373387825,0.7092730567861458,0.6616541353383458,0.5492284960632293,0.5213032581453634,0.15787060228056807,0.9112530495172171,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.02,0.6295070275937736,0.21779418167151518,0.7098771647200968,0.6591478696741855,0.5471839894701566,0.5213032581453634,0.10465597556273651,0.9471600832865671,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.03,0.6305013719181314,0.2178313603802183,0.7094744260974627,0.656641604010025,0.5463209941525813,0.5213032581453634,0.09364944063164621,0.9546751053201498,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.005,0.6315490810941616,0.21990861927290384,0.7095499395892065,0.6616541353383458,0.5500276654927492,0.5213032581453634,0.19450026206566173,0.8847026818727987,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.05,0.6318306698258205,0.21793959861735612,0.7108840112766814,0.6616541353383458,0.5452765088837765,0.5213032581453634,0.08501643963547398,0.9619923370226967,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_10_diff,0.003,0.6375102811529324,0.2228428976006688,0.7096254530809505,0.6591478696741855,0.5508026631406944,0.5213032581453634,0.2533510934222222,0.8387937837030136,12.0,10.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.01,0.6285256867701349,0.2179631224359089,0.7098268223922675,0.6541353383458647,0.548177644102164,0.5213032581453634,0.12911653857892016,0.9304430924287912,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.0075,0.6288860052234452,0.2183875848468291,0.7097009665726942,0.6616541353383458,0.5488362586302181,0.5213032581453634,0.14918671830292327,0.916766921756218,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.015,0.6290407460928421,0.21775705694157918,0.7101288763592427,0.6591478696741855,0.5472568877651885,0.5213032581453634,0.10779974633275297,0.9444820465395669,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.02,0.6298146387160002,0.21777216384390047,0.7099526782118406,0.6591478696741855,0.5466190053226206,0.5213032581453634,0.09689279460828598,0.9515108694343147,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.005,0.6309274176613309,0.21959393378150668,0.7098016512283528,0.6616541353383458,0.5497176236607589,0.5213032581453634,0.18561322774541,0.8907366463232482,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.03,0.6310872401161906,0.21788285173007152,0.7096002819170358,0.6616541353383458,0.5457103721141722,0.5213032581453634,0.08609775508696556,0.9584650855554565,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.05,0.632721548263262,0.21806845543372952,0.7110602094240838,0.6616541353383458,0.5445941963273018,0.5213032581453634,0.07768021838490825,0.9653083280122137,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_20_diff,0.003,0.6366740978965405,0.2224422794903467,0.7095751107531212,0.656641604010025,0.5505952121989407,0.5213032581453634,0.2446905973956782,0.8452555924074617,12.0,20.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.01,0.6283544281937937,0.21778385894628502,0.7101792186870721,0.6541353383458647,0.5476967924170563,0.5213032581453634,0.11952137156791982,0.9361939774184376,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.0075,0.628481217442871,0.2181333602677568,0.710053362867499,0.656641604010025,0.5484115259545926,0.5213032581453634,0.13912715505051534,0.9230541693423919,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.015,0.6292132752736869,0.21767940816948672,0.7101792186870721,0.6591478696741855,0.5467101182424207,0.5213032581453634,0.09885576968288257,0.9495811921058988,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.02,0.6302259584934564,0.21776064856889915,0.7099778493757551,0.6616541353383458,0.5460353717222679,0.5213032581453634,0.08836900840661402,0.9562284663714582,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.005,0.6302295370184503,0.21923773180926867,0.7099023358840113,0.6616541353383458,0.5493796442684002,0.5213032581453634,0.1751101355497602,0.8977545799839477,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.03,0.6318142736263908,0.21795408563061433,0.7098771647200967,0.6591478696741855,0.5450891826610705,0.5213032581453634,0.07805623768039259,0.9627647950725495,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.05,0.633815368799713,0.21822910216722044,0.7112867498993154,0.6616541353383458,0.5439490373439801,0.5213032581453634,0.07006653828927525,0.9689031098752053,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_40_diff,0.003,0.6357196720523954,0.22198507574695373,0.7097261377366091,0.6591478696741855,0.5503695527503678,0.5213032581453634,0.23430511262747167,0.8528816659944426,12.0,40.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.01,0.6288653125599936,0.2182519507024385,0.7094240837696334,0.6591478696741855,0.5490081426702247,0.5213032581453634,0.14348503962458578,0.9217138161179086,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.015,0.6289013844360178,0.21789965571692374,0.7098519935561819,0.6591478696741855,0.54821374915099,0.5213032581453634,0.12149640037257468,0.936586124623752,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.02,0.6293433444837814,0.21781951361117047,0.7100533628674991,0.6591478696741855,0.5476559103893773,0.5213032581453634,0.11016837509452589,0.9440973633242585,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.0075,0.6295543372199415,0.21878484098134404,0.7095247684252919,0.6616541353383458,0.5495729344589927,0.5213032581453634,0.16401109144192597,0.9073683328272162,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.03,0.6301607194496964,0.21780724420961942,0.7100281917035844,0.656641604010025,0.5468235014907294,0.5213032581453634,0.09903359844810461,0.9523439919873844,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.05,0.6313043542264954,0.2178636915789541,0.7106071284736206,0.6616541353383458,0.5458277826087202,0.5213032581453634,0.09021411252245384,0.9598996664771481,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.005,0.6320158613332003,0.2201430860111332,0.709851993556182,0.6666666666666666,0.5502976589186223,0.5213032581453634,0.20092766023052736,0.8803256494826724,12.0,5.0,,,
shrunk_ewma_half_life_12_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_12_prior_5_diff,0.003,0.6381441437550185,0.2231465624990474,0.7097009665726943,0.656641604010025,0.5509889894870731,0.5213032581453634,0.2596780910905925,0.8340477269466705,12.0,5.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.01,0.6288064821391959,0.218183251873165,0.7091975432944018,0.656641604010025,0.5484673448389807,0.5213032581453634,0.13536550528151375,0.926121431191661,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.015,0.6292124530436828,0.21793718226106712,0.7092730567861458,0.6591478696741855,0.5475321847200483,0.5213032581453634,0.11260882863507224,0.9419539154379795,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.0075,0.6293117801647294,0.21865952715256604,0.7088199758356826,0.6541353383458647,0.5491250251467243,0.5213032581453634,0.15658267437478696,0.9114302269566813,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.02,0.6299691194233574,0.21794087987380067,0.7094240837696336,0.656641604010025,0.5468734918346616,0.5213032581453634,0.1008300320213215,0.9501514226441264,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.03,0.6312888776383049,0.21804968496648452,0.7099275070479258,0.6541353383458647,0.5459189556943163,0.5213032581453634,0.08894756599370492,0.9586989298331244,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.005,0.6316426788902717,0.21997513022896237,0.7085682641965364,0.6641604010025063,0.5499670195776507,0.5213032581453634,0.19468461126466904,0.883742883085044,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.05,0.6329827932440042,0.21822811893390567,0.7106322996375354,0.6516290726817042,0.5447707440942312,0.5213032581453634,0.0797105480747852,0.9661665559086774,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_10_diff,0.003,0.6377995075225682,0.2229921460589915,0.7083668948852195,0.6616541353383458,0.5507766921871955,0.5213032581453634,0.2551926033225964,0.836411731744873,16.0,10.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.01,0.6286682411454146,0.21806188968919643,0.7093485702778896,0.6591478696741855,0.5481175872781253,0.5213032581453634,0.12861838016131122,0.930129408822588,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.0075,0.6290080887277109,0.2184819466160839,0.7089710028191702,0.6541353383458647,0.5488142293977505,0.5213032581453634,0.1494598898907077,0.9158455892173706,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.015,0.6293124330462333,0.2178900416172965,0.7094240837696335,0.656641604010025,0.5471379251136446,0.5213032581453634,0.10638725284330006,0.9449886769219866,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.02,0.6302312702180167,0.21794086626068793,0.7096002819170358,0.6541353383458647,0.5464570764555075,0.5213032581453634,0.09495575097130078,0.9529307580528484,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.005,0.6311270011647027,0.21971899244675835,0.7088199758356825,0.6616541353383458,0.5497191913064923,0.5213032581453634,0.1871811106109419,0.8887220329643897,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.03,0.6317501870364343,0.2181054394538949,0.7096506242448651,0.6541353383458647,0.5454903781807713,0.5213032581453634,0.08354777510440604,0.9611378274398663,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.05,0.6336907309450908,0.2183455533406197,0.7106322996375352,0.6516290726817042,0.5443100221366975,0.5213032581453634,0.07459912194018911,0.9683600431635846,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_20,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_20_diff,0.003,0.6370909208051737,0.2226551704702754,0.7086186065243656,0.656641604010025,0.5506078305941879,0.5213032581453634,0.24773876181987578,0.8418469871952287,16.0,20.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.01,0.6285203314287889,0.21792276716001766,0.7097261377366089,0.6591478696741855,0.547747416197749,0.5213032581453634,0.12076992575869185,0.9347456188027709,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.0075,0.6286647540226891,0.2182771989648241,0.709323399113975,0.6541353383458647,0.5484823715125903,0.5213032581453634,0.14106841583881996,0.9209914961726792,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.015,0.6294418927004866,0.2178366373760655,0.7097764800644382,0.656641604010025,0.5467274769933851,0.5213032581453634,0.09931011227257167,0.9488085512199684,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.005,0.6305325383127627,0.21942253469818152,0.7090716874748288,0.6641604010025063,0.5494537215640061,0.5213032581453634,0.1782208885633971,0.8945971935898662,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.02,0.6305455949030914,0.21794077545310492,0.7098771647200967,0.6516290726817042,0.546031501108019,0.5213032581453634,0.08838361548831938,0.9560683408685514,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.03,0.6322958654766795,0.2181683854269026,0.7097009665726943,0.6541353383458647,0.5450484778543415,0.5213032581453634,0.07758980634660206,0.963873815272153,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.05,0.6344828841127043,0.21847090830273766,0.7107581554571083,0.6516290726817042,0.5438698833519306,0.5213032581453634,0.06922341033115695,0.9707017021709238,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_40,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_40_diff,0.003,0.6362704489644598,0.22226533992475397,0.7090465163109142,0.6616541353383458,0.5504302158166008,0.5213032581453634,0.23872749294532714,0.8483351070526983,16.0,40.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.01,0.6289166949487411,0.2182715235066325,0.7090213451469997,0.656641604010025,0.5487722870643003,0.5213032581453634,0.1402291754518068,0.9237269814173413,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.015,0.6291588853767791,0.2179726111424859,0.7091472009665727,0.6591478696741855,0.5478745791046478,0.5213032581453634,0.11710793919381153,0.9398824010871124,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.0075,0.6295386241507559,0.21878878714781758,0.708996173983085,0.6541353383458647,0.5493975650148152,0.5213032581453634,0.1617181966851086,0.9083687417422338,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.02,0.6298059389913834,0.21794320672853987,0.7094492549335482,0.656641604010025,0.5472363801409585,0.5213032581453634,0.10509016456544619,0.9482607764686742,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.03,0.6309784777021874,0.2180109161269295,0.710053362867499,0.6541353383458647,0.5463166649977431,0.5213032581453634,0.09297414354457995,0.9569880376902256,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.005,0.6320251811831211,0.22016399907743264,0.7088451469995972,0.6591478696741855,0.5501892673559519,0.5213032581453634,0.2001149062471372,0.8801489363841589,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.05,0.6325177995136587,0.21814730085661008,0.7106071284736206,0.6541353383458647,0.5451771737566513,0.5213032581453634,0.08348415113885971,0.9646691285207939,16.0,5.0,,,
shrunk_ewma_half_life_16_prior_5,net_wins_diff + cumulative_margin_diff + shrunk_ewma_16_prior_5_diff,0.003,0.6383301819807595,0.22324456032901194,0.7086186065243656,0.656641604010025,0.5509335271439233,0.5213032581453634,0.26061110985813146,0.832459171221568,16.0,5.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.01,0.6289654310147383,0.21828782100732708,0.7080144985904148,0.6591478696741855,0.5483588477962924,0.5213032581453634,0.13083400608193083,0.9283484702454204,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.0075,0.6294332133392414,0.2187557648151096,0.7078131292790979,0.6541353383458647,0.5490580474702668,0.5213032581453634,0.15287786519330593,0.9126451930091887,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.015,0.6295345889734755,0.2180864575838285,0.7087444623439387,0.6591478696741855,0.5473432978632814,0.5213032581453634,0.10735744096961629,0.9446802877956502,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.02,0.6304618218436067,0.21813360036227128,0.7090716874748287,0.656641604010025,0.54662732678119,0.5213032581453634,0.09521758753054942,0.9530822252966562,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.005,0.631842743082917,0.2201040533725123,0.7077627869512686,0.6591478696741855,0.5499542398991211,0.5213032581453634,0.19237338925940756,0.8838616431703928,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.03,0.6320451597919963,0.2183043218079151,0.7095499395892065,0.656641604010025,0.5456213311221613,0.5213032581453634,0.08303479970490442,0.9617426632414678,24.0,10.0,,,
shrunk_ewma_half_life_24_prior_10,net_wins_diff + cumulative_margin_diff + shrunk_ewma_24_prior_10_diff,0.05,0.6340338750842646,0.21854045048663806,0.7099023358840112,0.6441102756892231,0.5443804593262321,0.5213032581453634,0.07361628719817843,0.9691759403355221,24.0,10.0,,,
